No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
845,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100164,김채원,S6(차장),구미,해양SW2팀,532,548,541,480,478,0,0,2579,2579,230,0,269,300
846,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100165,장은서,S7(부장),구미,경영지원팀,577,577,523,571,479,0,0,2728,2728,181,0,421,300
847,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100166,전승우,전문연구원,구미,소나개발팀,499,524,556,539,529,0,0,2647,2647,250,0,124,300
848,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100167,이하은,S6(차장),판교,R&D 1팀,458,493,468,469,500,0,0,2388,2388,231,0,274,300
849,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100168,최민준,S5(과장),구미,구매팀,495,483,465,464,519,0,0,2426,2426,191,0,197,300
850,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100169,안민재,S6(차장),구미,해양SW2팀,489,446,460,470,505,0,0,2369,2369,194,0,283,300
851,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100170,황민준,전문연구원,거제,해양SW1팀,545,523,516,526,513,0,0,2623,2623,292,0,276,300
852,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100171,권예린,S4(대리),판교,구매팀,491,463,478,478,512,0,0,2422,2422,278,0,220,300
853,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100172,구건우,S4(대리),구미,Smart Vessel사업팀,497,539,480,501,499,0,0,2515,2515,191,0,87,300
854,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100173,안건우,S7(부장),거제,기구설계팀,542,595,554,557,601,0,0,2849,2849,260,0,132,300
855,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100174,윤준서,S4(대리),구미,해양SW2팀,488,445,484,452,505,0,0,2374,2374,281,0,170,300
856,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100175,서予진,책임연구원,구미,품질팀,531,512,527,545,503,0,0,2619,2619,254,0,211,300
857,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100176,윤나윤,S5(과장),판교,R&D 1팀,485,508,477,483,512,0,0,2465,2465,275,0,202,300
858,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100177,정도윤,전문연구원,거제,구매팀,463,469,457,467,454,0,0,2310,2310,301,0,305,300
859,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100178,구서연,S3(사원),거제,Smart Vessel사업팀,512,528,491,465,493,0,0,2489,2489,235,0,139,300
860,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100179,이지훈,S3(사원),판교,해양SW1팀,521,548,533,518,568,0,0,2689,2689,250,0,289,300
861,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100180,배지훈,수석연구원,구미,품질팀,533,561,608,526,568,0,0,2797,2797,198,0,176,300
862,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00100181,이유진,수석연구원,구미,구매팀,477,498,470,505,454,0,0,2404,2404,216,0,237,300
863,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100182,홍다은,전문연구원,거제,기구설계팀,545,505,506,520,481,0,0,2557,2557,251,0,210,300
864,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100183,임하은,S4(대리),거제,품질팀,503,497,467,516,485,0,0,2469,2469,214,0,119,300
865,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100184,황현우,S7(부장),서울2,품질팀,511,505,568,531,512,0,0,2626,2626,291,0,204,300
866,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00100185,최성민,S6(차장),판교,소나개발팀,505,490,484,426,533,132,0,2569,2437,203,0,113,300
867,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100186,박현우,S5(과장),거제,소나개발팀,547,523,490,509,526,0,0,2594,2594,194,0,153,300
868,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100187,이민준,S3(사원),거제,소나개발팀,523,530,520,523,478,0,0,2573,2573,191,0,122,300
869,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100188,황성민,S4(대리),거제,Smart Vessel사업팀,491,503,504,518,517,0,0,2533,2533,239,0,104,300
870,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100189,조우진,책임연구원,구미,R&D 1팀,491,515,467,533,517,0,0,2523,2523,204,0,199,300
871,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100190,구재현,S5(과장),서울2,Smart Vessel사업팀,503,484,530,514,531,0,0,2561,2561,264,0,167,300
872,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00100191,박서윤,S6(차장),구미,품질팀,517,530,489,545,547,0,0,2628,2628,294,0,237,300
873,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100192,송시우,수석연구원,구미,소나개발팀,523,537,527,524,502,0,0,2613,2613,262,0,91,300
874,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100193,구도윤,S4(대리),서울2,해양SW2팀,498,460,424,448,451,0,0,2280,2280,264,0,183,300
875,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100194,송동현,S4(대리),거제,품질팀,521,485,518,541,488,0,0,2552,2552,206,0,126,300
876,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100195,한다인,S3(사원),판교,경영지원팀,539,523,574,509,532,0,0,2677,2677,296,0,201,300
877,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100196,전하윤,S6(차장),거제,해양SW2팀,474,484,492,550,495,0,0,2495,2495,293,0,332,300
878,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100197,윤동현,S7(부장),판교,해양SW2팀,472,453,488,439,452,0,0,2305,2305,280,0,225,300
879,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100198,배재현,책임연구원,서울2,기구설계팀,538,566,487,514,545,0,0,2649,2649,220,0,112,300
880,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100199,신수아,S3(사원),서울2,해양SW1팀,604,585,532,575,528,0,0,2824,2824,248,0,313,300
881,모성보호대상자,202606,2주차(06월 08일~06월 14일),00100200,김은서,S3(사원),구미,Smart Vessel사업팀,529,515,512,555,526,0,0,2638,2638,308,0,103,300
882,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100201,권서연,수석연구원,판교,구매팀,523,479,526,519,500,0,0,2548,2548,223,0,273,300
883,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100202,신민재,S3(사원),판교,전략기획팀,538,494,541,486,543,0,0,2602,2602,298,0,184,300
884,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100203,권서윤,전문연구원,판교,전략기획팀,545,562,546,547,537,96,0,2834,2738,215,0,294,300
885,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100204,구시우,S4(대리),판교,Smart Vessel사업팀,498,449,466,460,515,0,0,2387,2387,205,0,86,300
886,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100205,안예린,S4(대리),거제,구매팀,503,489,465,463,497,226,0,2644,2418,221,0,202,300
887,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100206,최도윤,수석연구원,판교,품질팀,528,475,528,571,509,0,0,2612,2612,204,0,198,300
888,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100207,안성민,S4(대리),구미,해양SW2팀,493,494,493,507,539,101,0,2626,2525,257,0,256,300
889,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100208,김가은,S3(사원),거제,전략기획팀,473,526,568,481,522,0,0,2570,2570,304,0,171,300
890,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100209,강은서,S5(과장),판교,구매팀,506,483,523,479,509,0,0,2500,2500,199,0,224,300
891,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100210,장수아,S5(과장),판교,Smart Vessel사업팀,503,464,491,457,502,134,0,2551,2417,214,0,172,300
892,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100211,구성민,S5(과장),구미,소나개발팀,538,476,523,517,545,0,0,2599,2599,194,0,133,300
893,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100212,안우진,S6(차장),구미,Smart Vessel사업팀,484,461,483,468,521,0,0,2416,2416,211,0,126,300
894,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100213,박준서,선임연구원,거제,구매팀,446,458,487,432,457,0,0,2280,2280,290,0,203,300
895,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100214,배민재,S5(과장),판교,R&D 1팀,498,503,498,511,500,0,0,2511,2511,294,0,139,300
896,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100215,황성민,S5(과장),판교,기구설계팀,541,554,522,519,571,0,0,2707,2707,200,0,136,300
897,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100216,신예린,전문연구원,구미,해양SW2팀,488,479,488,512,480,0,0,2447,2447,196,0,226,300
898,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00100217,황서윤,S5(과장),구미,기구설계팀,568,559,563,552,511,0,0,2753,2753,283,0,168,300
899,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100218,서하은,S6(차장),거제,Smart Vessel사업팀,464,493,508,463,463,0,0,2392,2392,197,0,133,300
900,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100219,오민준,S3(사원),서울2,전략기획팀,526,589,572,494,520,0,0,2699,2699,210,0,201,300
901,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100220,최하윤,S6(차장),서울2,해양SW2팀,460,515,550,432,468,0,0,2425,2425,207,0,232,300
902,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100221,서시우,수석연구원,판교,해양SW1팀,544,539,582,521,568,0,0,2754,2754,283,0,202,300
903,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100222,송나윤,S6(차장),서울2,전략기획팀,498,500,464,509,517,0,0,2487,2487,187,0,273,300
904,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100223,최소율,S3(사원),거제,해양SW2팀,465,496,520,485,461,0,0,2426,2426,216,0,215,300
905,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100224,황다인,S4(대리),판교,해양SW2팀,481,496,517,479,478,0,0,2451,2451,281,0,220,300
906,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100225,김시우,수석연구원,구미,경영지원팀,520,539,542,513,550,0,0,2665,2665,197,0,323,300
907,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100226,권가은,전문연구원,판교,경영지원팀,510,539,538,542,527,0,0,2657,2657,248,0,235,300
908,모성보호대상자,202606,2주차(06월 08일~06월 14일),00100227,김도윤,S5(과장),구미,Smart Vessel사업팀,457,464,485,489,514,0,0,2408,2408,286,0,108,300
909,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100228,정도윤,S7(부장),판교,품질팀,500,520,495,526,487,0,0,2528,2528,293,0,149,300
910,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100229,오윤서,S4(대리),거제,구매팀,461,466,491,507,459,0,0,2384,2384,274,0,323,300
911,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100230,한서윤,S5(과장),거제,R&D 1팀,521,494,484,546,524,0,0,2569,2569,305,0,168,300
912,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100231,서윤서,S4(대리),판교,소나개발팀,462,515,524,485,517,0,0,2503,2503,225,0,159,300
913,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100232,황소율,S5(과장),판교,기구설계팀,478,535,496,481,547,73,0,2610,2537,291,0,100,300
914,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100233,박도윤,S4(대리),판교,품질팀,482,506,474,491,506,0,0,2460,2460,274,0,246,300
915,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100234,임재현,S5(과장),판교,R&D 1팀,496,467,466,497,494,0,0,2420,2420,200,0,121,300
916,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100235,이태윤,S3(사원),판교,해양SW2팀,462,467,505,500,487,0,0,2420,2420,310,0,292,300
917,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00100236,홍다인,S6(차장),판교,전략기획팀,500,487,522,514,518,0,0,2542,2542,265,0,180,300
918,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100237,최민준,S6(차장),구미,해양SW1팀,501,565,535,539,550,0,0,2689,2689,207,0,132,300
919,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100238,임예린,S4(대리),판교,해양SW1팀,553,565,533,557,539,0,0,2749,2749,202,0,135,300
920,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100239,이하람,S5(과장),구미,품질팀,505,556,521,546,528,0,0,2655,2655,220,0,162,300
921,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100240,구은서,S6(차장),판교,소나개발팀,520,530,530,534,529,0,0,2642,2642,206,0,125,300
922,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100241,배하윤,S5(과장),거제,소나개발팀,537,477,517,521,491,0,0,2543,2543,271,0,164,300
923,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100242,정민준,S5(과장),거제,구매팀,484,478,492,454,497,0,0,2405,2405,297,0,184,300
924,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100243,박다은,S5(과장),판교,소나개발팀,461,524,489,446,527,0,0,2447,2447,274,0,141,300
925,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100244,권예린,수석연구원,거제,해양SW1팀,592,545,490,525,556,0,0,2708,2708,203,0,186,300
926,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00100245,박현우,책임연구원,판교,품질팀,520,546,517,481,530,0,0,2593,2593,228,0,165,300
927,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100246,이도윤,S6(차장),거제,경영지원팀,578,534,559,536,494,0,0,2700,2700,287,0,277,300
928,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100247,서나윤,S3(사원),판교,소나개발팀,517,511,496,476,514,0,0,2514,2514,229,0,153,300
929,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100248,이동현,S4(대리),구미,전략기획팀,548,523,519,541,550,83,0,2764,2681,258,0,239,300
930,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100249,최가은,S4(대리),판교,전략기획팀,487,551,538,504,506,0,0,2587,2587,211,0,189,300
931,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100250,권수아,책임연구원,거제,해양SW1팀,536,514,546,563,520,0,0,2680,2680,214,0,147,300
932,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100251,홍윤서,전문연구원,구미,전략기획팀,475,487,541,544,500,0,0,2548,2548,199,0,176,300
933,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100252,신채원,수석연구원,판교,소나개발팀,502,517,508,567,494,0,0,2588,2588,281,0,78,300
934,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100253,임민준,S4(대리),거제,구매팀,476,533,491,506,502,0,0,2509,2509,236,0,286,300
935,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100254,이현우,S4(대리),거제,기구설계팀,529,573,561,524,509,0,0,2696,2696,302,0,211,300
936,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00100255,송하람,전문연구원,구미,전략기획팀,563,541,577,544,553,0,0,2779,2779,219,0,213,300
937,모성보호대상자,202606,2주차(06월 08일~06월 14일),00100256,윤나윤,S4(대리),거제,Smart Vessel사업팀,535,490,468,530,498,0,0,2522,2522,212,0,144,300
938,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100257,김태윤,S6(차장),거제,구매팀,477,492,453,460,491,155,0,2528,2373,308,0,262,300
939,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100258,서건우,S5(과장),거제,Smart Vessel사업팀,448,506,495,497,493,0,0,2440,2440,310,0,61,300
940,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00100259,조준서,수석연구원,구미,R&D 1팀,494,488,470,543,516,0,0,2511,2511,205,0,210,300
941,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100260,안하윤,S3(사원),구미,기구설계팀,524,542,560,552,492,134,0,2806,2671,253,0,113,300
942,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00100261,박하윤,S4(대리),구미,경영지원팀,505,551,511,502,489,0,0,2558,2558,308,0,234,300
