No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
482,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200145,장다은,S3(사원),구미,Smart Vessel사업팀,524,396,570,634,565,0,0,2689,2689,251,0,140,300
483,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200146,장지훈,S3(사원),거제,전략기획팀,487,386,664,502,295,0,66,2401,2335,211,0,77,300
484,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200147,류채원,수석연구원,구미,R&D 1팀,511,608,896,590,499,0,0,3103,3103,236,0,59,300
485,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200148,송은서,S5(과장),거제,소나개발팀,331,451,668,568,619,0,0,2637,2637,292,0,98,300
486,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200149,서유진,S5(과장),구미,해양SW2팀,590,605,334,647,430,0,0,2607,2607,284,0,112,300
487,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200150,강준서,S5(과장),구미,전략기획팀,578,415,397,646,422,0,0,2458,2458,257,0,89,300
488,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200151,권유진,S5(과장),구미,품질팀,535,820,619,533,614,0,0,3121,3121,235,1,31,300
489,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200152,류채원,S3(사원),판교,Smart Vessel사업팀,617,376,448,891,659,109,0,3099,2990,301,0,159,300
490,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200153,배동현,전문연구원,판교,경영지원팀,371,488,811,473,688,0,0,2831,2831,243,0,143,300
491,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200154,서유진,S3(사원),구미,R&D 1팀,649,811,823,404,382,0,0,3068,3068,203,0,165,300
492,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200155,안성민,선임연구원,거제,경영지원팀,610,461,727,581,635,106,0,3120,3014,286,0,122,300
493,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200156,윤소율,S3(사원),구미,전략기획팀,440,355,688,542,568,0,0,2593,2593,257,0,53,300
494,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200157,임민준,S4(대리),서울2,해양SW2팀,755,394,629,581,641,0,0,3000,3000,272,0,138,300
495,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200158,구다인,선임연구원,서울2,품질팀,354,623,773,753,473,0,37,3014,2977,295,0,97,300
496,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200159,전하람,S6(차장),거제,해양SW2팀,790,458,446,750,411,0,0,2855,2855,288,0,112,300
497,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200160,임하윤,S3(사원),구미,해양SW1팀,446,530,601,667,631,0,0,2875,2875,228,0,47,300
498,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200161,정태윤,S5(과장),구미,기구설계팀,632,490,476,463,454,230,0,2746,2516,212,0,33,300
499,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200162,최우진,S6(차장),거제,소나개발팀,377,628,673,848,400,0,164,3091,2927,244,0,161,300
500,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200163,장승우,전문연구원,판교,경영지원팀,541,587,790,584,422,0,0,2924,2924,199,0,35,300
501,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200164,황현우,S7(부장),구미,기구설계팀,546,689,718,403,377,224,0,2957,2733,302,0,94,300
502,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200165,김다은,수석연구원,구미,해양SW1팀,727,541,311,551,625,86,0,2840,2754,273,0,80,300
503,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200166,윤동현,S4(대리),판교,기구설계팀,632,527,595,387,850,0,0,2991,2991,311,0,172,300
504,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200167,전윤서,S3(사원),구미,Smart Vessel사업팀,908,523,671,619,385,0,0,3107,3107,254,0,161,300
505,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200168,임태윤,S6(차장),구미,구매팀,753,631,515,641,416,102,0,3059,2957,268,0,73,300
506,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200169,윤예린,S7(부장),판교,품질팀,663,490,593,290,364,0,0,2400,2400,238,0,99,300
507,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200170,임시우,S5(과장),판교,소나개발팀,460,427,453,865,605,0,0,2810,2810,256,0,31,300
508,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200171,홍시온,전문연구원,구미,전략기획팀,476,690,334,590,589,0,0,2680,2680,307,0,170,300
509,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200172,전윤서,S7(부장),구미,전략기획팀,427,719,616,361,583,0,0,2705,2705,304,0,91,300
510,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200173,안현우,S6(차장),구미,구매팀,576,509,569,470,649,124,0,2897,2774,238,0,25,300
511,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200174,서우진,전문연구원,거제,전략기획팀,475,510,506,580,511,292,165,3038,2582,283,0,146,300
512,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200175,윤태윤,S3(사원),거제,R&D 1팀,448,519,420,793,713,0,0,2892,2892,200,0,61,300
513,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200176,강시온,S4(대리),구미,소나개발팀,757,671,593,317,389,0,0,2726,2726,210,0,40,300
514,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200177,신준서,S6(차장),서울2,경영지원팀,517,640,486,686,482,0,0,2811,2811,248,0,80,300
515,모성보호대상자,202606,3주차(06월 15일~06월 21일),00200178,최다은,S4(대리),구미,R&D 1팀,660,385,676,766,599,0,0,3086,3086,223,0,23,300
516,"선택적 근로시간제,탄력적 근로시간제",202606,3주차(06월 15일~06월 21일),00200179,홍재현,S5(과장),거제,경영지원팀,535,625,693,521,588,0,106,3068,2962,218,0,28,300
517,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200180,최지훈,S5(과장),구미,품질팀,512,515,898,601,527,0,0,3053,3053,268,0,157,300
518,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200181,최재현,S7(부장),거제,해양SW1팀,365,686,443,836,657,0,0,2987,2987,258,0,31,300
519,모성보호대상자,202606,3주차(06월 15일~06월 21일),00200182,황윤서,전문연구원,판교,해양SW2팀,865,586,362,610,686,0,0,3109,3109,272,0,170,300
520,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200183,정승우,S6(차장),구미,Smart Vessel사업팀,413,609,632,679,648,0,0,2981,2981,258,0,164,300
521,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200184,신지민,S5(과장),서울2,Smart Vessel사업팀,461,473,865,608,559,153,0,3120,2967,222,0,138,300
522,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200185,권시온,S3(사원),거제,경영지원팀,762,543,500,535,559,0,0,2899,2899,200,0,118,300
523,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200186,이민재,S3(사원),구미,경영지원팀,425,600,517,798,448,206,0,2995,2788,290,0,46,300
524,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200187,안채원,S3(사원),구미,Smart Vessel사업팀,393,525,565,409,766,0,0,2658,2658,257,0,93,300
525,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200188,정나윤,S5(과장),서울2,품질팀,646,689,371,395,899,0,0,3001,3001,220,0,39,300
526,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200189,오지훈,S4(대리),판교,구매팀,259,436,394,652,597,62,0,2401,2338,216,0,117,300
527,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200190,한서윤,S5(과장),거제,Smart Vessel사업팀,558,519,762,425,730,0,0,2993,2993,293,0,34,300
528,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200191,강민재,수석연구원,구미,전략기획팀,559,700,658,491,463,107,0,2977,2870,208,0,153,300
529,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200192,권현우,S4(대리),거제,R&D 1팀,824,557,571,656,385,0,122,3115,2993,250,0,61,300
530,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200193,강성민,S5(과장),구미,기구설계팀,508,500,466,529,398,0,0,2400,2400,215,0,46,300
531,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200194,최채원,전문연구원,서울2,기구설계팀,483,316,736,578,510,194,0,2818,2623,205,0,134,300
532,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200195,구동현,S3(사원),거제,해양SW2팀,428,460,635,628,902,0,0,3054,3054,245,0,78,300
533,"선택적 근로시간제,탄력적 근로시간제",202606,3주차(06월 15일~06월 21일),00200196,홍서윤,S7(부장),거제,Smart Vessel사업팀,718,337,841,330,710,0,0,2936,2936,219,0,107,300
534,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200197,오서윤,S6(차장),구미,전략기획팀,751,490,639,597,360,98,0,2935,2837,230,0,120,300
535,"선택적 근로시간제,탄력적 근로시간제",202606,3주차(06월 15일~06월 21일),00200198,오민준,S7(부장),거제,경영지원팀,388,934,498,550,401,0,0,2771,2771,302,0,118,300
536,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200199,황민준,S7(부장),판교,구매팀,678,363,581,442,400,0,0,2464,2464,232,0,121,300
537,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200200,구현우,S4(대리),구미,경영지원팀,575,490,577,549,715,85,0,2992,2906,204,0,166,300
538,"선택적 근로시간제,탄력적 근로시간제",202606,3주차(06월 15일~06월 21일),00200201,한서윤,S5(과장),판교,R&D 1팀,602,494,685,567,586,0,145,3079,2934,257,0,91,300
539,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200202,김다은,S4(대리),서울2,기구설계팀,652,454,511,524,562,0,0,2703,2703,274,0,71,300
540,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200203,구가은,S4(대리),구미,Smart Vessel사업팀,606,612,604,394,667,229,0,3112,2883,267,0,34,300
541,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200204,배하은,책임연구원,거제,전략기획팀,410,446,552,403,747,265,181,3005,2559,301,0,166,300
542,"선택적 근로시간제,탄력적 근로시간제",202606,3주차(06월 15일~06월 21일),00200205,최지훈,S4(대리),판교,Smart Vessel사업팀,584,494,472,403,652,0,0,2605,2605,195,0,173,300
543,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200206,이지민,수석연구원,서울2,Smart Vessel사업팀,736,472,589,611,517,0,38,2964,2926,185,0,139,300
544,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200207,신가은,S5(과장),판교,R&D 1팀,508,506,625,589,409,0,0,2636,2636,268,0,175,300
545,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200208,신나윤,S5(과장),구미,경영지원팀,892,740,406,551,522,0,0,3112,3112,207,0,110,300
546,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200209,구하은,S3(사원),구미,R&D 1팀,713,546,484,455,648,94,107,3047,2846,245,0,149,300
547,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200210,권하윤,S3(사원),거제,전략기획팀,614,388,377,649,551,0,0,2580,2580,182,0,24,300
548,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200211,정서윤,전문연구원,판교,기구설계팀,726,727,664,419,320,0,0,2855,2855,298,0,145,300
549,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200212,조동현,S3(사원),거제,경영지원팀,376,473,514,742,646,0,0,2750,2750,214,0,136,300
550,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200213,조다인,S3(사원),구미,기구설계팀,470,697,568,583,802,0,0,3119,3119,308,0,26,300
551,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200214,김가은,S5(과장),구미,품질팀,665,727,618,566,545,0,0,3121,3121,226,1,118,300
552,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200215,조윤서,S6(차장),구미,Smart Vessel사업팀,311,660,507,479,643,0,0,2600,2600,187,0,160,300
553,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200216,송지훈,S4(대리),거제,기구설계팀,584,356,855,362,740,0,64,2962,2898,229,0,92,300
554,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200217,강하윤,S7(부장),거제,경영지원팀,590,828,434,328,332,0,0,2512,2512,226,0,103,300
555,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200218,장하람,S3(사원),판교,기구설계팀,628,374,660,582,421,0,0,2665,2665,239,0,175,300
556,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200219,황지훈,S4(대리),판교,해양SW2팀,399,649,917,478,677,0,0,3120,3120,259,0,31,300
557,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200220,송하은,수석연구원,구미,전략기획팀,474,608,346,441,682,272,0,2823,2551,221,0,86,300
558,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200221,장하람,선임연구원,판교,품질팀,624,727,546,371,473,0,0,2741,2741,296,0,179,300
559,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200222,장다인,S6(차장),서울2,소나개발팀,328,626,785,720,555,97,0,3110,3013,271,0,38,300
560,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200223,장민재,S5(과장),구미,Smart Vessel사업팀,814,397,414,636,829,0,0,3091,3091,298,0,25,300
561,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200224,구하은,S3(사원),구미,품질팀,610,736,585,577,574,0,0,3082,3082,203,0,74,300
562,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200225,조준서,책임연구원,판교,기구설계팀,772,517,529,904,397,0,0,3119,3119,285,0,19,300
563,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200226,조서연,책임연구원,구미,소나개발팀,826,409,688,351,826,0,0,3100,3100,188,0,88,300
564,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200227,안민재,S6(차장),구미,품질팀,388,446,608,561,515,0,92,2610,2518,197,0,63,300
565,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200228,이성민,S7(부장),판교,R&D 1팀,631,570,369,374,599,0,0,2543,2543,201,0,18,300
566,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200229,구서윤,전문연구원,판교,전략기획팀,587,610,418,310,614,0,0,2539,2539,218,0,154,300
567,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200230,송건우,S3(사원),판교,품질팀,605,326,380,384,706,0,0,2401,2401,190,0,24,300
568,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200231,송유진,S5(과장),구미,R&D 1팀,329,815,666,596,333,0,150,2889,2739,252,0,35,300
569,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200232,홍도윤,S6(차장),거제,소나개발팀,704,899,612,403,382,0,109,3109,3000,217,0,68,300
570,재량 근로시간제,202606,3주차(06월 15일~06월 21일),00200233,최건우,S5(과장),거제,경영지원팀,544,553,821,367,563,272,0,3120,2848,252,0,38,300
571,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200234,장다은,S3(사원),구미,구매팀,613,452,488,628,303,0,0,2483,2483,229,0,51,300
572,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200235,황성민,S5(과장),구미,소나개발팀,662,329,743,512,856,0,0,3102,3102,286,0,32,300
573,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200236,강나윤,S3(사원),판교,해양SW1팀,376,290,551,698,553,0,0,2468,2468,295,0,97,300
574,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200237,송서윤,S7(부장),거제,기구설계팀,614,672,626,703,346,0,133,3095,2962,280,0,125,300
575,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200238,조시온,S4(대리),구미,구매팀,815,817,395,382,403,104,0,2916,2812,242,0,136,300
576,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200239,한유진,S4(대리),서울2,품질팀,428,433,402,578,557,0,0,2399,2399,219,0,131,300
577,탄력적 근로시간제,202606,3주차(06월 15일~06월 21일),00200240,강우진,수석연구원,구미,기구설계팀,420,457,574,456,500,0,0,2406,2406,205,0,31,300
578,선택적 근로시간제,202606,3주차(06월 15일~06월 21일),00200241,권다인,S7(부장),서울2,해양SW2팀,703,743,348,574,693,0,0,3061,3061,251,0,126,300
