순번,근무형태구분,연월,주차,사번,이름,직급,소속사업장,소속부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무_중식
477,일반,2026-06,6월 4주차,10147,최은서,대리,거제조선소,기구설계팀,8.8,9.2,8.3,8.5,9.2,0.0,0.0,44.0,44.0,4.2,0,5.0,1.0
478,탄력근무제,2026-06,6월 4주차,10148,신시우,과장,거제조선소,해양SW2팀,8.9,9.3,8.8,8.5,8.8,3.6,0.0,47.9,44.3,4.7,0,4.0,1.0
479,일반,2026-06,6월 4주차,10149,오지훈,과장,거제조선소,품질팀,9.0,8.7,8.5,8.2,8.4,0.0,0.0,42.8,42.8,4.0,0,4.8,1.0
480,일반,2026-06,6월 4주차,10150,오은서,사원,거제조선소,Smart Vessel사업팀,8.4,9.2,8.8,10.3,9.7,0.0,0.0,46.4,46.4,4.2,0,1.0,1.0
481,일반,2026-06,6월 4주차,10151,신서윤,부장,판교R&D센터,품질팀,8.6,8.7,8.4,8.3,8.2,0.0,0.0,42.2,42.2,4.0,0,3.8,1.0
482,일반,2026-06,6월 4주차,10152,조지훈,대리,거제조선소,기구설계팀,9.1,8.2,8.3,9.4,8.6,0.0,0.0,43.6,43.6,3.7,0,3.0,1.0
483,일반,2026-06,6월 4주차,10153,윤은서,사원,거제조선소,품질팀,8.7,7.8,8.4,8.5,8.2,0.0,0.0,41.6,41.6,4.8,0,4.2,1.0
484,일반,2026-06,6월 4주차,10154,장민준,차장,판교R&D센터,소나개발팀,9.5,10.1,9.9,9.7,9.8,0.0,0.0,49.0,49.0,4.6,0,2.8,1.0
485,일반,2026-06,6월 4주차,10155,정현우,대리,거제조선소,품질팀,8.5,8.6,8.2,8.6,8.3,0.0,0.0,42.2,42.2,3.7,0,3.8,1.0
486,일반,2026-06,6월 4주차,10156,서다은,과장,거제조선소,소나개발팀,10.4,9.2,9.8,9.0,9.6,0.0,0.0,48.0,48.0,3.6,0,1.7,1.0
487,일반,2026-06,6월 4주차,10157,박승우,대리,판교R&D센터,품질팀,7.5,8.1,9.1,7.8,8.4,0.0,1.9,42.8,40.9,4.3,0,3.2,1.0
488,일반,2026-06,6월 4주차,10158,황나윤,과장,거제조선소,Smart Vessel사업팀,9.1,8.8,8.6,9.8,9.7,0.0,0.0,46.0,46.0,4.2,0,1.4,1.0
489,일반,2026-06,6월 4주차,10159,류채원,과장,거제조선소,Smart Vessel사업팀,9.3,8.9,8.9,9.6,8.8,0.0,0.0,45.5,45.5,4.6,0,1.7,1.0
490,일반,2026-06,6월 4주차,10160,조태윤,사원,거제조선소,소나개발팀,9.1,10.0,8.9,9.1,9.7,0.0,0.0,46.8,46.8,4.0,0,1.9,1.0
491,일반,2026-06,6월 4주차,10161,정준서,대리,거제조선소,소나개발팀,9.9,9.6,9.9,10.3,10.1,0.0,0.0,49.8,49.8,4.2,0,2.2,1.0
492,탄력근무제,2026-06,6월 4주차,10162,이다은,과장,거제조선소,품질팀,8.4,8.7,8.0,8.2,8.7,0.0,0.0,42.0,42.0,3.9,0,5.1,1.0
493,일반,2026-06,6월 4주차,10163,신하윤,차장,판교R&D센터,구매팀,8.4,8.8,7.2,8.0,7.9,0.0,0.0,40.3,40.3,4.2,0,4.1,1.0
494,탄력근무제,2026-06,6월 4주차,10164,박다은,대리,판교R&D센터,경영지원팀,8.4,8.4,7.5,8.3,7.7,0.0,0.0,40.3,40.3,4.8,0,4.6,1.0
495,일반,2026-06,6월 4주차,10165,한소율,과장,거제조선소,Smart Vessel사업팀,9.4,9.3,10.0,9.0,10.0,0.0,0.0,47.7,47.7,4.4,0,1.7,1.0
496,일반,2026-06,6월 4주차,10166,오예린,대리,거제조선소,Smart Vessel사업팀,9.3,10.0,9.8,9.2,9.5,0.0,0.0,47.8,47.8,4.0,0,3.0,1.0
497,일반,2026-06,6월 4주차,10167,강나윤,차장,거제조선소,해양SW2팀,8.5,8.0,7.8,8.8,9.0,0.0,0.0,42.1,42.1,3.8,0,4.4,1.0
498,일반,2026-06,6월 4주차,10168,류우진,사원,거제조선소,경영지원팀,8.5,8.2,8.1,8.4,7.7,0.0,0.0,40.9,40.9,3.9,0,6.0,1.0
499,일반,2026-06,6월 4주차,10169,정우진,과장,성남사업장,품질팀,7.6,8.5,8.2,8.9,7.4,0.0,0.0,40.6,40.6,4.9,0,4.5,1.0
500,일반,2026-06,6월 4주차,10170,박하윤,대리,판교R&D센터,기구설계팀,8.5,9.1,8.5,8.2,7.6,0.0,0.0,41.9,41.9,4.6,0,3.0,1.0
501,탄력근무제,2026-06,6월 4주차,10171,박나윤,대리,거제조선소,기구설계팀,9.1,8.9,8.1,9.2,8.3,4.2,0.0,47.8,43.6,4.4,0,4.9,1.0
502,탄력근무제,2026-06,6월 4주차,10172,홍재현,과장,거제조선소,소나개발팀,9.7,10.3,9.4,10.4,8.7,0.0,0.0,48.5,48.5,4.6,0,2.7,1.0
503,탄력근무제,2026-06,6월 4주차,10173,한성민,사원,거제조선소,소나개발팀,9.3,9.0,8.9,10.1,9.9,0.0,0.0,47.2,47.2,4.5,0,3.0,1.0
504,일반,2026-06,6월 4주차,10174,전유진,사원,성남사업장,경영지원팀,7.6,7.5,7.5,7.6,8.1,0.0,0.0,38.3,38.3,4.7,0,6.0,1.0
505,일반,2026-06,6월 4주차,10175,홍동현,대리,판교R&D센터,품질팀,8.8,8.6,7.8,8.8,8.7,0.0,0.0,42.7,42.7,4.3,0,3.6,1.0
506,일반,2026-06,6월 4주차,10176,전서윤,과장,거제조선소,구매팀,7.7,7.7,8.6,9.0,8.2,0.0,0.0,41.2,41.2,4.7,0,3.4,1.0
507,일반,2026-06,6월 4주차,10177,서지훈,과장,거제조선소,품질팀,8.0,8.8,8.4,7.6,8.5,0.0,0.0,41.3,41.3,4.9,0,4.6,1.0
508,일반,2026-06,6월 4주차,10178,정윤서,대리,판교R&D센터,구매팀,8.9,8.3,8.4,8.2,8.7,0.0,0.0,42.5,42.5,4.6,0,6.1,1.0
509,일반,2026-06,6월 4주차,10179,오민준,부장,판교R&D센터,Smart Vessel사업팀,8.8,8.5,9.3,9.6,8.9,0.0,0.0,45.1,45.1,4.1,0,1.6,1.0
510,근태예외자,2026-06,6월 4주차,10180,정도윤,사원,거제조선소,경영지원팀,7.2,8.4,8.3,8.2,8.7,0.0,0.0,40.8,40.8,4.2,0,4.6,1.0
511,탄력근무제,2026-06,6월 4주차,10181,전지훈,대리,판교R&D센터,소나개발팀,9.3,9.9,10.1,10.0,9.9,0.0,0.0,49.2,49.2,4.1,0,1.8,1.0
512,일반,2026-06,6월 4주차,10182,오윤서,사원,판교R&D센터,해양SW1팀,9.5,9.4,8.4,8.7,9.0,0.0,0.0,45.0,45.0,4.9,0,4.2,1.0
513,일반,2026-06,6월 4주차,10183,황승우,과장,거제조선소,경영지원팀,8.0,8.4,7.7,8.2,7.1,0.0,0.0,39.4,39.4,4.5,0,4.4,1.0
514,일반,2026-06,6월 4주차,10184,서건우,부장,거제조선소,경영지원팀,8.4,8.3,8.1,7.1,7.7,0.0,0.0,39.6,39.6,3.7,0,5.2,1.0
515,일반,2026-06,6월 4주차,10185,황서윤,차장,성남사업장,해양SW1팀,8.9,9.6,9.4,9.3,8.8,1.5,0.0,47.5,46.0,4.1,0,4.7,1.0
516,일반,2026-06,6월 4주차,10186,장우진,과장,거제조선소,Smart Vessel사업팀,9.9,9.5,9.9,9.9,10.3,2.9,0.0,52.4,49.5,3.6,0.4,1.6,1.0
517,탄력근무제,2026-06,6월 4주차,10187,김다은,대리,판교R&D센터,해양SW2팀,8.5,9.1,8.5,9.1,9.1,0.0,0.0,44.3,44.3,4.5,0,3.8,1.0
518,일반,2026-06,6월 4주차,10188,최민재,사원,거제조선소,Smart Vessel사업팀,8.7,9.4,9.3,9.5,9.3,0.0,0.0,46.2,46.2,4.1,0,2.1,1.0
519,탄력근무제,2026-06,6월 4주차,10189,정태윤,사원,거제조선소,소나개발팀,9.7,9.9,9.5,9.3,9.7,0.0,0.0,48.1,48.1,4.4,0,2.6,1.0
520,일반,2026-06,6월 4주차,10190,정수아,사원,거제조선소,Smart Vessel사업팀,9.8,9.4,10.2,9.5,9.5,0.0,0.0,48.4,48.4,4.6,0,2.8,1.0
521,일반,2026-06,6월 4주차,10191,윤다은,대리,거제조선소,기구설계팀,8.0,8.6,8.6,8.7,8.4,0.0,0.0,42.3,42.3,3.8,0,4.5,1.0
522,일반,2026-06,6월 4주차,10192,안현우,사원,판교R&D센터,경영지원팀,7.4,8.2,7.4,8.4,8.2,0.0,0.0,39.6,39.6,4.2,0,4.9,1.0
523,일반,2026-06,6월 4주차,10193,박건우,대리,거제조선소,품질팀,8.6,9.0,9.3,8.8,8.6,0.0,0.0,44.3,44.3,3.9,0,3.1,1.0
524,일반,2026-06,6월 4주차,10194,홍준서,대리,거제조선소,소나개발팀,10.1,10.0,9.7,10.6,9.7,0.0,0.0,50.1,50.1,3.8,0,2.2,1.0
525,일반,2026-06,6월 4주차,10195,홍하은,사원,거제조선소,Smart Vessel사업팀,9.5,9.7,10.1,10.3,9.5,0.0,0.0,49.1,49.1,3.9,0,2.8,1.0
526,일반,2026-06,6월 4주차,10196,홍유진,대리,거제조선소,소나개발팀,10.9,9.9,10.4,8.7,9.8,0.0,0.0,49.7,49.7,4.3,0,2.4,1.0
527,탄력근무제,2026-06,6월 4주차,10197,박성민,부장,판교R&D센터,경영지원팀,8.8,8.3,8.3,8.2,7.7,0.0,0.0,41.3,41.3,4.5,0,4.2,1.0
528,탄력근무제,2026-06,6월 4주차,10198,한다인,대리,판교R&D센터,소나개발팀,9.3,9.1,9.3,9.8,9.1,0.0,0.0,46.6,46.6,4.3,0,1.9,1.0
529,일반,2026-06,6월 4주차,10199,조하윤,차장,거제조선소,경영지원팀,8.0,9.1,8.5,7.8,8.8,0.0,0.0,42.2,42.2,4.5,0,4.8,1.0
530,탄력근무제,2026-06,6월 4주차,10200,신승우,차장,거제조선소,품질팀,8.6,9.3,8.8,8.3,8.7,0.0,0.0,43.7,43.7,4.8,0,3.7,1.0
531,일반,2026-06,6월 4주차,10201,황예린,부장,성남사업장,품질팀,8.9,8.4,9.0,9.2,8.9,0.0,0.0,44.4,44.4,4.6,0,5.2,1.0
532,일반,2026-06,6월 4주차,10202,강수아,차장,거제조선소,구매팀,8.2,8.3,7.9,7.3,8.1,0.0,0.0,39.8,39.8,4.5,0,4.2,1.0
533,일반,2026-06,6월 4주차,10203,신유진,대리,거제조선소,기구설계팀,8.7,8.4,8.6,8.4,9.0,0.0,0.0,43.1,43.1,3.7,0,4.2,1.0
534,일반,2026-06,6월 4주차,10204,홍은서,사원,판교R&D센터,품질팀,9.8,8.7,8.7,9.0,8.7,0.0,0.0,44.9,44.9,4.2,0,3.4,1.0
535,일반,2026-06,6월 4주차,10205,강민준,과장,거제조선소,품질팀,9.0,8.7,7.9,7.8,8.9,0.0,0.0,42.3,42.3,5.0,0,4.1,1.0
536,일반,2026-06,6월 4주차,10206,홍예린,차장,거제조선소,소나개발팀,9.0,9.2,9.3,10.0,8.9,0.0,0.0,46.4,46.4,4.1,0,2.8,1.0
537,탄력근무제,2026-06,6월 4주차,10207,오우진,사원,판교R&D센터,해양SW1팀,10.0,9.4,9.3,8.6,9.2,0.0,0.0,46.5,46.5,4.7,0,2.9,1.0
538,일반,2026-06,6월 4주차,10208,최민준,대리,거제조선소,구매팀,8.1,9.6,8.2,8.9,8.5,0.0,0.0,43.3,43.3,3.5,0,5.4,1.0
539,일반,2026-06,6월 4주차,10209,권재현,대리,거제조선소,Smart Vessel사업팀,9.5,9.5,9.6,10.2,9.8,0.0,0.0,48.6,48.6,4.4,0,1.5,1.0
540,일반,2026-06,6월 4주차,10210,박우진,부장,거제조선소,경영지원팀,8.1,7.2,7.5,8.6,8.6,0.0,0.0,40.0,40.0,4.6,0,4.7,1.0
541,일반,2026-06,6월 4주차,10211,송수아,부장,판교R&D센터,품질팀,8.4,8.2,9.0,8.2,7.8,0.0,1.6,43.2,41.6,4.5,0,4.1,1.0
542,일반,2026-06,6월 4주차,10212,최재현,사원,판교R&D센터,해양SW1팀,8.9,9.6,9.0,9.6,8.9,0.0,0.0,46.0,46.0,4.2,0,2.6,1.0
543,일반,2026-06,6월 4주차,10213,송지훈,대리,판교R&D센터,품질팀,9.2,8.7,9.5,8.8,8.1,0.0,0.0,44.3,44.3,4.8,0,4.0,1.0
544,일반,2026-06,6월 4주차,10214,류도윤,대리,거제조선소,경영지원팀,7.7,8.1,7.8,7.4,6.8,0.0,0.0,37.8,37.8,4.0,0,3.5,1.0
545,일반,2026-06,6월 4주차,10215,송동현,사원,판교R&D센터,경영지원팀,8.0,8.0,8.0,8.1,8.4,0.0,0.0,40.5,40.5,4.2,0,6.3,1.0
546,일반,2026-06,6월 4주차,10216,임유진,사원,판교R&D센터,소나개발팀,8.4,9.9,8.7,9.1,9.4,0.0,0.0,45.5,45.5,4.2,0,2.6,1.0
547,일반,2026-06,6월 4주차,10217,홍수아,사원,판교R&D센터,기구설계팀,8.3,8.6,9.5,8.4,7.8,0.0,0.0,42.6,42.6,3.6,0,4.5,1.0
548,일반,2026-06,6월 4주차,10218,류지훈,과장,거제조선소,Smart Vessel사업팀,9.8,9.7,9.4,9.0,9.2,0.0,0.0,47.1,47.1,4.8,0,2.3,1.0
549,일반,2026-06,6월 4주차,10219,김도윤,부장,판교R&D센터,품질팀,7.8,7.9,8.7,7.6,7.8,0.0,0.0,39.8,39.8,4.4,0,3.4,1.0
550,일반,2026-06,6월 4주차,10220,홍민준,과장,판교R&D센터,해양SW2팀,8.6,8.6,8.4,9.5,9.0,0.0,0.0,44.1,44.1,3.5,0,3.9,1.0
551,탄력근무제,2026-06,6월 4주차,10221,서하윤,대리,거제조선소,기구설계팀,7.9,8.1,8.8,8.5,8.2,0.0,0.0,41.5,41.5,3.8,0,3.5,1.0
552,일반,2026-06,6월 4주차,10222,전지훈,사원,거제조선소,구매팀,8.1,8.4,8.2,7.7,7.9,0.0,0.0,40.3,40.3,4.4,0,4.7,1.0
553,일반,2026-06,6월 4주차,10223,오건우,과장,성남사업장,품질팀,8.8,8.9,8.2,8.3,9.0,0.0,0.0,43.2,43.2,3.9,0,4.4,1.0
554,일반,2026-06,6월 4주차,10224,이하윤,대리,거제조선소,기구설계팀,8.8,8.8,8.9,8.2,9.9,0.0,0.0,44.6,44.6,3.6,0,4.1,1.0
555,탄력근무제,2026-06,6월 4주차,10225,한재현,대리,판교R&D센터,해양SW1팀,8.6,9.4,8.6,9.4,9.7,0.0,0.0,45.7,45.7,4.0,0,2.6,1.0
556,일반,2026-06,6월 4주차,10226,박준서,대리,성남사업장,경영지원팀,7.6,8.8,7.4,7.0,8.1,0.0,0.0,38.9,38.9,4.2,0,4.8,1.0
557,일반,2026-06,6월 4주차,10227,전승우,사원,거제조선소,품질팀,7.9,8.7,9.0,7.9,8.3,0.0,0.5,42.3,41.8,4.0,0,4.5,1.0
558,일반,2026-06,6월 4주차,10228,장가은,대리,판교R&D센터,소나개발팀,9.9,9.9,9.9,8.9,8.8,0.0,0.0,47.4,47.4,3.8,0,2.0,1.0
559,일반,2026-06,6월 4주차,10229,송하윤,사원,판교R&D센터,소나개발팀,9.5,9.7,9.8,10.2,9.4,0.0,0.0,48.6,48.6,3.7,0,2.8,1.0
560,일반,2026-06,6월 4주차,10230,전하은,차장,판교R&D센터,기구설계팀,8.7,8.9,8.9,8.7,8.2,0.0,0.0,43.4,43.4,4.1,0,3.0,1.0
561,일반,2026-06,6월 4주차,10231,정재현,대리,판교R&D센터,품질팀,8.8,9.0,8.7,7.9,7.9,0.0,0.0,42.3,42.3,3.7,0,3.4,1.0
562,일반,2026-06,6월 4주차,10232,황건우,사원,거제조선소,소나개발팀,9.9,8.9,9.5,9.4,10.1,0.0,0.0,47.8,47.8,4.6,0,2.7,1.0
563,일반,2026-06,6월 4주차,10233,서나윤,대리,성남사업장,품질팀,8.8,8.3,8.8,8.9,8.3,0.0,0.0,43.1,43.1,4.4,0,3.8,1.0
564,일반,2026-06,6월 4주차,10234,김예린,대리,판교R&D센터,경영지원팀,7.7,7.8,7.2,8.1,7.3,0.0,0.0,38.1,38.1,4.8,0,4.4,1.0
565,일반,2026-06,6월 4주차,10235,홍민준,대리,판교R&D센터,기구설계팀,8.3,9.1,9.0,9.3,8.2,0.0,0.0,43.9,43.9,4.4,0,3.7,1.0
566,일반,2026-06,6월 4주차,10236,강건우,과장,판교R&D센터,해양SW2팀,8.9,9.2,8.4,9.3,9.9,0.0,0.0,45.7,45.7,3.8,0,3.6,1.0
567,일반,2026-06,6월 4주차,10237,류성민,차장,판교R&D센터,해양SW1팀,8.7,9.1,9.1,8.6,9.6,0.0,0.0,45.1,45.1,3.8,0,1.8,1.0
568,일반,2026-06,6월 4주차,10238,안태윤,대리,거제조선소,해양SW1팀,9.6,8.8,9.2,8.8,9.4,0.0,0.0,45.8,45.8,3.9,0,2.4,1.0
569,일반,2026-06,6월 4주차,10239,송시우,차장,판교R&D센터,소나개발팀,9.6,10.1,10.8,10.4,9.8,0.0,0.0,50.7,50.7,3.9,0,2.2,1.0
570,일반,2026-06,6월 4주차,10240,송예린,대리,거제조선소,해양SW1팀,9.8,9.6,9.5,8.9,9.1,0.0,0.0,46.9,46.9,4.6,0,4.2,1.0
571,일반,2026-06,6월 4주차,10241,윤지민,과장,판교R&D센터,기구설계팀,8.9,8.4,8.5,8.5,9.1,0.0,0.0,43.4,43.4,4.7,0,3.1,1.0
572,일반,2026-06,6월 4주차,10242,황시우,부장,판교R&D센터,기구설계팀,8.1,7.8,9.9,9.4,8.4,0.0,2.1,45.7,43.6,5.0,0,5.0,1.0
573,일반,2026-06,6월 4주차,10243,송준서,부장,거제조선소,기구설계팀,9.1,8.6,8.8,8.6,8.9,0.0,0.0,44.0,44.0,4.7,0,3.5,1.0
574,일반,2026-06,6월 4주차,10244,박예린,대리,거제조선소,해양SW1팀,10.0,10.2,9.9,8.4,9.9,0.0,0.0,48.4,48.4,4.8,0,2.9,1.0
575,일반,2026-06,6월 4주차,10245,송성민,과장,거제조선소,해양SW2팀,9.4,9.5,8.6,9.5,8.2,0.0,0.0,45.2,45.2,4.1,0,3.1,1.0
576,일반,2026-06,6월 4주차,10246,안소율,과장,거제조선소,해양SW2팀,9.0,9.1,8.3,8.8,9.6,0.0,0.0,44.8,44.8,3.7,0,3.2,1.0
577,일반,2026-06,6월 4주차,10247,김수아,대리,거제조선소,경영지원팀,8.9,8.3,8.6,7.4,7.9,0.0,0.0,41.1,41.1,3.6,0,4.2,1.0
578,일반,2026-06,6월 4주차,10248,임시우,과장,거제조선소,경영지원팀,7.7,7.5,8.0,8.5,7.8,0.0,0.0,39.5,39.5,4.5,0,3.5,1.0
579,일반,2026-06,6월 4주차,10249,이다인,차장,거제조선소,해양SW2팀,9.5,8.7,9.5,9.3,9.6,0.0,0.0,46.6,46.6,4.3,0,3.4,1.0
580,일반,2026-06,6월 4주차,10250,황유진,차장,성남사업장,소나개발팀,9.7,9.9,10.0,9.5,10.8,0.0,0.0,49.9,49.9,3.7,0,3.3,1.0
581,일반,2026-06,6월 4주차,10251,최다인,부장,거제조선소,소나개발팀,9.9,9.5,10.2,9.8,10.2,0.0,0.0,49.6,49.6,3.7,0,2.1,1.0
582,일반,2026-06,6월 4주차,10252,안우진,부장,성남사업장,경영지원팀,7.6,7.8,8.2,7.8,7.4,0.0,0.0,38.8,38.8,4.2,0,5.8,1.0
583,일반,2026-06,6월 4주차,10253,김가은,대리,판교R&D센터,경영지원팀,7.7,7.7,7.7,8.5,7.5,1.3,0.0,40.4,39.1,4.9,0,4.2,1.0
584,탄력근무제,2026-06,6월 4주차,10254,서민재,과장,거제조선소,해양SW2팀,8.9,9.3,8.2,8.3,9.4,0.0,0.0,44.1,44.1,3.8,0,3.2,1.0
585,일반,2026-06,6월 4주차,10255,한다인,대리,거제조선소,Smart Vessel사업팀,8.8,9.4,8.8,8.6,9.8,4.1,0.0,49.5,45.4,4.8,0,1.8,1.0
586,일반,2026-06,6월 4주차,10256,류민준,사원,성남사업장,기구설계팀,8.9,8.4,8.4,8.4,7.5,0.0,0.0,41.6,41.6,4.6,0,3.0,1.0
587,일반,2026-06,6월 4주차,10257,안다인,사원,거제조선소,Smart Vessel사업팀,9.1,10.1,8.8,9.6,9.4,0.0,0.0,47.0,47.0,3.5,0,2.6,1.0
588,탄력근무제,2026-06,6월 4주차,10258,오나윤,대리,판교R&D센터,Smart Vessel사업팀,9.3,9.0,8.7,8.9,9.6,0.0,0.0,45.5,45.5,3.9,0,3.1,1.0
589,일반,2026-06,6월 4주차,10259,신성민,대리,판교R&D센터,경영지원팀,8.5,8.6,7.6,8.2,8.7,0.0,0.0,41.6,41.6,4.2,0,4.5,1.0
590,일반,2026-06,6월 4주차,10260,전서윤,대리,판교R&D센터,해양SW2팀,9.4,9.6,9.9,8.9,8.9,0.0,0.0,46.7,46.7,3.8,0,3.9,1.0
591,일반,2026-06,6월 4주차,10261,이민재,대리,거제조선소,품질팀,8.8,8.5,8.2,8.6,8.3,0.0,0.0,42.4,42.4,3.6,0,4.3,1.0
592,탄력근무제,2026-06,6월 4주차,10262,권하은,과장,거제조선소,해양SW1팀,8.3,8.6,9.2,9.1,9.1,0.0,0.0,44.3,44.3,4.4,0,2.7,1.0
593,일반,2026-06,6월 4주차,10263,안다은,대리,판교R&D센터,경영지원팀,7.8,8.2,8.0,9.0,8.0,1.1,0.0,42.1,41.0,4.5,0,3.6,1.0
594,일반,2026-06,6월 4주차,10264,김가은,대리,판교R&D센터,기구설계팀,8.6,8.7,8.4,8.8,7.9,0.0,0.0,42.4,42.4,4.3,0,3.5,1.0
595,일반,2026-06,6월 4주차,10265,박다인,대리,거제조선소,Smart Vessel사업팀,9.1,9.9,8.6,8.6,9.0,0.0,0.0,45.2,45.2,4.0,0,1.3,1.0
596,근태예외자,2026-06,6월 4주차,10266,홍다은,사원,판교R&D센터,해양SW1팀,9.4,9.0,9.0,9.1,9.4,0.0,0.0,45.9,45.9,4.5,0,3.5,1.0
597,일반,2026-06,6월 4주차,10267,송지훈,대리,거제조선소,구매팀,8.2,8.2,8.7,8.0,8.4,0.0,0.0,41.5,41.5,4.7,0,4.8,1.0
598,일반,2026-06,6월 4주차,10268,윤민재,사원,거제조선소,구매팀,7.4,7.6,7.8,8.3,8.2,0.0,0.0,39.3,39.3,4.9,0,3.7,1.0
599,탄력근무제,2026-06,6월 4주차,10269,윤우진,대리,거제조선소,구매팀,8.3,8.4,8.2,7.5,8.8,0.0,2.8,44.0,41.2,4.2,0,4.2,1.0
600,일반,2026-06,6월 4주차,10270,전태윤,부장,거제조선소,Smart Vessel사업팀,9.5,9.6,9.1,9.6,9.5,3.7,0.0,51.0,47.3,3.9,0,3.0,1.0
601,일반,2026-06,6월 4주차,10271,전윤서,사원,거제조선소,Smart Vessel사업팀,9.5,9.7,9.8,9.9,9.6,0.0,0.0,48.5,48.5,4.6,0,1.6,1.0
602,일반,2026-06,6월 4주차,10272,이지훈,과장,거제조선소,구매팀,8.7,7.4,8.6,8.5,8.5,0.0,0.0,41.7,41.7,4.7,0,3.9,1.0
603,일반,2026-06,6월 4주차,10273,한소율,차장,판교R&D센터,품질팀,8.6,7.6,8.4,9.1,8.2,0.0,0.0,41.9,41.9,5.0,0,3.9,1.0
604,일반,2026-06,6월 4주차,10274,송현우,과장,거제조선소,해양SW2팀,9.4,9.1,8.9,9.6,8.8,0.0,0.0,45.8,45.8,3.6,0,4.3,1.0
605,일반,2026-06,6월 4주차,10275,오동현,과장,판교R&D센터,구매팀,8.5,8.3,9.4,8.3,8.5,0.0,0.0,43.0,43.0,3.8,0,5.0,1.0
606,일반,2026-06,6월 4주차,10276,강태윤,대리,거제조선소,구매팀,8.5,7.8,8.5,8.4,8.5,0.0,0.0,41.7,41.7,4.0,0,4.1,1.0
607,탄력근무제,2026-06,6월 4주차,10277,송다은,사원,판교R&D센터,해양SW1팀,9.7,9.4,9.8,9.0,9.8,0.0,0.0,47.7,47.7,4.1,0,3.4,1.0
608,일반,2026-06,6월 4주차,10278,박다인,사원,거제조선소,해양SW2팀,8.8,8.7,9.0,9.4,8.8,0.0,0.0,44.7,44.7,3.6,0,3.7,1.0
609,일반,2026-06,6월 4주차,10279,전나윤,대리,거제조선소,해양SW2팀,8.5,9.2,8.4,8.6,8.4,0.0,0.0,43.1,43.1,4.2,0,2.4,1.0
610,탄력근무제,2026-06,6월 4주차,10280,한하윤,차장,거제조선소,해양SW2팀,9.5,9.2,8.9,9.3,9.2,0.0,0.0,46.1,46.1,4.1,0,2.6,1.0
611,일반,2026-06,6월 4주차,10281,윤성민,부장,판교R&D센터,Smart Vessel사업팀,9.0,9.6,9.4,9.0,8.9,0.0,0.0,45.9,45.9,5.0,0,1.3,1.0
612,일반,2026-06,6월 4주차,10282,송동현,부장,판교R&D센터,품질팀,9.6,8.6,8.3,8.5,7.2,0.0,0.0,42.2,42.2,4.0,0,4.0,1.0
613,탄력근무제,2026-06,6월 4주차,10283,황태윤,대리,거제조선소,경영지원팀,8.0,7.9,8.7,8.4,8.0,0.0,0.0,41.0,41.0,4.0,0,6.1,1.0
614,탄력근무제,2026-06,6월 4주차,10284,정민준,대리,거제조선소,구매팀,8.3,8.8,8.2,8.5,8.6,0.0,0.0,42.4,42.4,3.9,0,5.4,1.0
615,일반,2026-06,6월 4주차,10285,윤준서,과장,거제조선소,구매팀,8.2,8.1,8.4,8.4,8.2,0.0,0.0,41.3,41.3,3.6,0,4.6,1.0
616,탄력근무제,2026-06,6월 4주차,10286,홍가은,과장,거제조선소,품질팀,8.0,8.6,8.3,7.8,8.8,0.0,0.0,41.5,41.5,4.8,0,3.6,1.0
617,일반,2026-06,6월 4주차,10287,강다인,차장,거제조선소,해양SW1팀,9.3,8.6,10.2,9.0,9.8,0.0,0.0,46.9,46.9,3.9,0,3.6,1.0
618,일반,2026-06,6월 4주차,10288,이태윤,부장,판교R&D센터,소나개발팀,9.7,9.3,8.7,9.6,9.4,0.0,0.0,46.7,46.7,4.7,0,1.6,1.0
619,일반,2026-06,6월 4주차,10289,안우진,과장,판교R&D센터,Smart Vessel사업팀,9.0,9.5,9.0,9.4,9.4,0.0,0.0,46.3,46.3,3.7,0,2.4,1.0
620,일반,2026-06,6월 4주차,10290,송수아,과장,판교R&D센터,경영지원팀,8.2,8.1,8.3,8.0,7.2,0.0,0.0,39.8,39.8,4.8,0,3.9,1.0
621,탄력근무제,2026-06,6월 4주차,10291,신은서,과장,거제조선소,기구설계팀,9.1,8.8,8.8,8.8,9.1,0.0,0.0,44.6,44.6,3.9,0,3.4,1.0
622,일반,2026-06,6월 4주차,10292,장민재,부장,거제조선소,해양SW1팀,9.2,9.1,9.0,8.9,10.2,0.0,0.0,46.4,46.4,3.6,0,3.2,1.0
623,일반,2026-06,6월 4주차,10293,윤하윤,사원,거제조선소,구매팀,8.5,7.9,7.2,8.2,8.3,0.0,0.0,40.1,40.1,4.0,0,5.1,1.0
624,일반,2026-06,6월 4주차,10294,송채원,과장,거제조선소,소나개발팀,9.9,9.2,9.7,9.4,9.8,0.0,0.0,48.0,48.0,5.0,0,1.7,1.0
625,일반,2026-06,6월 4주차,10295,한현우,사원,판교R&D센터,경영지원팀,8.3,8.3,8.6,8.0,8.9,1.4,0.0,43.5,42.1,4.9,0,6.7,1.0
626,탄력근무제,2026-06,6월 4주차,10296,류채원,차장,거제조선소,소나개발팀,8.6,9.5,10.0,9.2,8.7,0.0,0.0,46.0,46.0,3.5,0,3.3,1.0
